case_id,sku,sku_name,category,supplier,supplier_name,platform,language,region,amount,date,similarity,same_item,defect_tags,defect_description,consistency,outcome,mode
RG-000402,AMZ-P23777,Electronics · P23777,3C数码,S6,海贸乱发(劣),Amazon,en,US,43.19,2026-07-25,0.613,False,货不对板,Not as described,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000403,AMZ-P23984,Home · P23984,小家电,S6,海贸乱发(劣),Amazon,en,US,126.7,2025-04-22,0.846,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000404,AMZ-P22233,Home · P22233,小家电,S7,锐捷制造,Amazon,en,US,112.94,2024-12-28,0.926,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000405,AMZ-P23712,Clothing · P23712,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,112.12,2025-10-20,0.645,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000406,AMZ-P20990,Home · P20990,小家电,S3,鑫源电子(劣),Amazon,en,US,69.38,2025-02-26,0.896,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000407,AMZ-P22005,Home · P22005,小家电,S6,海贸乱发(劣),Amazon,en,US,45.25,2025-03-04,0.654,False,货不对板,Not as described,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000408,AMZ-P21982,Clothing · P21982,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,33.5,2025-11-03,0.649,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000409,AMZ-P23488,Home · P23488,小家电,S6,海贸乱发(劣),Amazon,en,US,311.01,2026-03-19,0.82,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000410,AMZ-P20404,Home · P20404,小家电,S7,锐捷制造,Amazon,en,US,53.63,2025-07-08,0.927,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000411,AMZ-P22267,Home · P22267,小家电,S7,锐捷制造,Amazon,en,US,446.23,2025-12-10,0.926,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000412,AMZ-P22991,Sports · P22991,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,143.09,2026-05-06,0.661,False,货不对板,Not as described,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000413,AMZ-P21583,Sports · P21583,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,127.24,2026-03-05,0.839,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000414,AMZ-P20409,Home · P20409,小家电,S6,海贸乱发(劣),Amazon,en,US,69.61,2025-08-31,0.651,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000415,AMZ-P23672,Clothing · P23672,服饰鞋包,S7,锐捷制造,Amazon,en,US,313.42,2025-08-31,0.927,True,无明显瑕疵,Duplicate order,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000416,AMZ-P20339,Books · P20339,饰品配件,S3,鑫源电子(劣),Amazon,en,US,21.14,2026-06-22,0.851,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000417,AMZ-P20222,Clothing · P20222,服饰鞋包,S3,鑫源电子(劣),Amazon,en,US,610.11,2026-05-12,0.909,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000418,AMZ-P21305,Clothing · P21305,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,733.54,2025-09-13,0.915,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000419,AMZ-P23138,Clothing · P23138,服饰鞋包,S7,锐捷制造,Amazon,en,US,97.4,2025-08-29,0.909,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000420,AMZ-P23976,Home · P23976,小家电,S7,锐捷制造,Amazon,en,US,23.91,2026-07-31,0.918,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000421,AMZ-P20962,Toys · P20962,饰品配件,S3,鑫源电子(劣),Amazon,en,US,140.49,2025-07-04,0.914,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000422,AMZ-P20858,Electronics · P20858,3C数码,S3,鑫源电子(劣),Amazon,en,US,501.24,2025-02-12,0.87,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000423,AMZ-P20555,Electronics · P20555,3C数码,S7,锐捷制造,Amazon,en,US,74.6,2025-07-07,0.887,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000424,AMZ-P20647,Home · P20647,小家电,S6,海贸乱发(劣),Amazon,en,US,93.44,2025-10-01,0.896,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000425,AMZ-P22357,Clothing · P22357,服饰鞋包,S7,锐捷制造,Amazon,en,US,284.62,2026-04-13,0.947,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000426,AMZ-P22416,Electronics · P22416,3C数码,S6,海贸乱发(劣),Amazon,en,US,77.52,2025-12-17,0.656,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000427,AMZ-P20954,Clothing · P20954,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,120.05,2025-05-17,0.899,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000428,AMZ-P21866,Beauty · P21866,饰品配件,S6,海贸乱发(劣),Amazon,en,US,255.12,2025-03-15,0.856,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000429,AMZ-P22306,Home · P22306,小家电,S6,海贸乱发(劣),Amazon,en,US,53.09,2025-07-19,0.654,False,货不对板,Not as described,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000430,AMZ-P21186,Home · P21186,小家电,S6,海贸乱发(劣),Amazon,en,US,21.36,2026-03-03,0.862,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000431,AMZ-P20166,Electronics · P20166,3C数码,S6,海贸乱发(劣),Amazon,en,US,105.83,2025-03-18,0.647,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000432,AMZ-P22380,Clothing · P22380,服饰鞋包,S7,锐捷制造,Amazon,en,US,82.84,2025-04-03,0.904,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000433,AMZ-P21555,Home · P21555,小家电,S7,锐捷制造,Amazon,en,US,121.25,2026-05-28,0.891,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000434,AMZ-P21824,Home · P21824,小家电,S6,海贸乱发(劣),Amazon,en,US,637.96,2025-08-03,0.617,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000435,AMZ-P22531,Home · P22531,小家电,S3,鑫源电子(劣),Amazon,en,US,185.82,2026-01-08,0.877,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000436,AMZ-P23831,Home · P23831,小家电,S6,海贸乱发(劣),Amazon,en,US,87.16,2025-01-24,0.612,False,货不对板,Not as described,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000437,AMZ-P22459,Home · P22459,小家电,S7,锐捷制造,Amazon,en,US,94.09,2025-07-20,0.912,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000438,AMZ-P23749,Home · P23749,小家电,S6,海贸乱发(劣),Amazon,en,US,63.29,2025-09-27,0.868,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000439,AMZ-P20841,Home · P20841,小家电,S6,海贸乱发(劣),Amazon,en,US,38.92,2025-03-12,0.859,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000440,AMZ-P23852,Home · P23852,小家电,S7,锐捷制造,Amazon,en,US,263.07,2025-04-22,0.9,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000441,AMZ-P22979,Clothing · P22979,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,29.76,2025-02-12,0.631,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000442,AMZ-P21366,Clothing · P21366,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,51.35,2025-03-12,0.844,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000443,AMZ-P21967,Toys · P21967,饰品配件,S7,锐捷制造,Amazon,en,US,536.47,2025-11-20,0.923,True,无明显瑕疵,Duplicate order,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000444,AMZ-P23450,Electronics · P23450,3C数码,S7,锐捷制造,Amazon,en,US,220.22,2026-06-10,0.875,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000445,AMZ-P20087,Electronics · P20087,3C数码,S7,锐捷制造,Amazon,en,US,137.72,2025-02-26,0.9,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000446,AMZ-P20495,Home · P20495,小家电,S6,海贸乱发(劣),Amazon,en,US,149.29,2025-12-01,0.638,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000447,AMZ-P21602,Electronics · P21602,3C数码,S7,锐捷制造,Amazon,en,US,45.89,2026-06-22,0.885,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000448,AMZ-P21161,Electronics · P21161,3C数码,S6,海贸乱发(劣),Amazon,en,US,16.91,2025-10-15,0.641,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000449,AMZ-P21816,Electronics · P21816,3C数码,S6,海贸乱发(劣),Amazon,en,US,90.83,2025-01-30,0.898,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000450,AMZ-P23537,Electronics · P23537,3C数码,S3,鑫源电子(劣),Amazon,en,US,136.78,2026-08-12,0.879,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000451,AMZ-P23207,Sports · P23207,服饰鞋包,S7,锐捷制造,Amazon,en,US,90.94,2025-10-26,0.902,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000452,AMZ-P20440,Electronics · P20440,3C数码,S6,海贸乱发(劣),Amazon,en,US,104.48,2026-04-30,0.627,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000453,AMZ-P23087,Home · P23087,小家电,S6,海贸乱发(劣),Amazon,en,US,117.4,2026-07-17,0.662,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000454,AMZ-P21423,Toys · P21423,饰品配件,S6,海贸乱发(劣),Amazon,en,US,34.67,2025-06-11,0.828,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000455,AMZ-P21349,Beauty · P21349,饰品配件,S6,海贸乱发(劣),Amazon,en,US,223.53,2025-08-20,0.912,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000456,AMZ-P20457,Sports · P20457,服饰鞋包,S7,锐捷制造,Amazon,en,US,335.54,2025-12-29,0.878,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000457,AMZ-P20955,Clothing · P20955,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,23.59,2026-01-08,0.673,False,货不对板,Not as described,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000458,AMZ-P22733,Home · P22733,小家电,S7,锐捷制造,Amazon,en,US,106.1,2025-05-15,0.902,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000459,AMZ-P22156,Electronics · P22156,3C数码,S6,海贸乱发(劣),Amazon,en,US,1447.15,2026-06-18,0.844,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000460,AMZ-P22549,Books · P22549,饰品配件,S6,海贸乱发(劣),Amazon,en,US,49.88,2026-08-04,0.889,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000461,AMZ-P22675,Beauty · P22675,饰品配件,S7,锐捷制造,Amazon,en,US,98.58,2026-01-08,0.878,True,无明显瑕疵,Duplicate order,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000462,AMZ-P21205,Home · P21205,小家电,S7,锐捷制造,Amazon,en,US,164.5,2025-04-01,0.908,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000463,AMZ-P23616,Clothing · P23616,服饰鞋包,S3,鑫源电子(劣),Amazon,en,US,52.62,2026-03-27,0.874,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000464,AMZ-P21994,Clothing · P21994,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,1426.98,2026-02-04,0.647,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000465,AMZ-P23009,Electronics · P23009,3C数码,S3,鑫源电子(劣),Amazon,en,US,44.89,2026-01-18,0.872,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000466,AMZ-P22535,Beauty · P22535,饰品配件,S6,海贸乱发(劣),Amazon,en,US,216.8,2026-04-09,0.846,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000467,AMZ-P20540,Clothing · P20540,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,167.27,2025-10-10,0.886,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000468,AMZ-P23246,Home · P23246,小家电,S3,鑫源电子(劣),Amazon,en,US,557.09,2025-05-09,0.869,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000469,AMZ-P20209,Home · P20209,小家电,S3,鑫源电子(劣),Amazon,en,US,334.74,2025-07-02,0.877,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000470,AMZ-P20195,Electronics · P20195,3C数码,S6,海贸乱发(劣),Amazon,en,US,99.93,2025-05-04,0.823,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,部分退款,dataset
RG-000471,AMZ-P21759,Electronics · P21759,3C数码,S3,鑫源电子(劣),Amazon,en,US,92.91,2025-08-30,0.848,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000472,AMZ-P22668,Beauty · P22668,饰品配件,S7,锐捷制造,Amazon,en,US,241.54,2025-04-04,0.915,True,无明显瑕疵,Duplicate order,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000473,AMZ-P23043,Beauty · P23043,饰品配件,S7,锐捷制造,Amazon,en,US,31.02,2025-04-02,0.912,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000474,AMZ-P23117,Clothing · P23117,服饰鞋包,S6,海贸乱发(劣),Amazon,en,US,72.96,2025-08-25,0.852,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000475,AMZ-P21257,Electronics · P21257,3C数码,S6,海贸乱发(劣),Amazon,en,US,55.16,2025-02-18,0.64,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000476,AMZ-P20385,Home · P20385,小家电,S7,锐捷制造,Amazon,en,US,39.65,2025-07-16,0.947,True,无明显瑕疵,Duplicate order,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000477,AMZ-P22675,Books · P22675,饰品配件,S6,海贸乱发(劣),Amazon,en,US,39.16,2025-06-05,0.827,True,货不对板,Size/fit issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000478,AMZ-P22965,Toys · P22965,饰品配件,S3,鑫源电子(劣),Amazon,en,US,66.77,2025-02-03,0.875,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000479,AMZ-P21044,Beauty · P21044,饰品配件,S6,海贸乱发(劣),Amazon,en,US,66.26,2026-05-07,0.892,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000480,AMZ-P21202,Electronics · P21202,3C数码,S7,锐捷制造,Amazon,en,US,115.67,2025-08-21,0.903,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,部分退款,dataset
RG-000481,AMZ-P21521,Home · P21521,小家电,S3,鑫源电子(劣),Amazon,en,US,411.17,2026-07-28,0.85,True,功能故障,Quality issue,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000482,AMZ-P22716,Beauty · P22716,饰品配件,S7,锐捷制造,Amazon,en,US,79.56,2025-07-19,0.904,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,输,dataset
RG-000483,AMZ-P20559,Home · P20559,小家电,S6,海贸乱发(劣),Amazon,en,US,78.28,2025-08-06,0.608,False,货不对板,Wrong item,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000484,AMZ-P21680,Home · P21680,小家电,S7,锐捷制造,Amazon,en,US,82.93,2025-10-08,0.924,True,无明显瑕疵,Changed mind,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000485,AMZ-P23174,Beauty · P23174,饰品配件,S3,鑫源电子(劣),Amazon,en,US,581.34,2024-12-24,0.87,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000486,AMZ-P23991,Electronics · P23991,3C数码,S3,鑫源电子(劣),Amazon,en,US,78.73,2025-09-22,0.892,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,赢,dataset
RG-000487,AMZ-P21354,Electronics · P21354,3C数码,S3,鑫源电子(劣),Amazon,en,US,380.21,2026-05-26,0.862,True,外包装破损,Damaged,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000488,AMZ-P22681,Sports · P22681,服饰鞋包,S7,锐捷制造,Amazon,en,US,422.74,2025-10-04,0.895,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,输,dataset
RG-000489,AMZ-P21563,Toys · P21563,饰品配件,S7,锐捷制造,Amazon,en,US,70.06,2026-06-27,0.908,True,无明显瑕疵,Duplicate order,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000490,AMZ-P22702,Home · P22702,小家电,S6,海贸乱发(劣),Amazon,en,US,190.56,2026-05-10,0.853,True,商品缺件,Missing parts,存在差异（货不对板 / 运输或质量瑕疵）,输,dataset
RG-000491,AMZ-P22057,Beauty · P22057,饰品配件,S7,锐捷制造,Amazon,en,US,20.33,2026-05-03,0.923,True,无明显瑕疵,Duplicate order,一致（疑似非质量原因，倾向买家责任）,赢,dataset
RG-000492,AMZ-P22138,Electronics · P22138,3C数码,S7,锐捷制造,Amazon,en,US,118.88,2025-08-02,0.928,True,无明显瑕疵,Late delivery,一致（疑似非质量原因，倾向买家责任）,赢,dataset
